0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,target
0.21621621621621623,0.8758758758758759,0.03403403403403403,0.40540540540540543,0.4424424424424428,0.09109109109109109,0.26326326326326327,0.05905905905905906,0.5185185185185185,0.1881881881881882,0.08608608608608609,0.49149149149149157,0.7727727727727728,0.7277277277277271,0.15015015015015015,0.18118118118118118,0.35535535535535295,0.2752752752752753,0.2062062062062062,0.9269269269269269,0.3973973973973974,0.8428428428428428,0.12112112112112113,0.7347347347347347,0.5765765765765766,0.4014014014014014,0.6966966966966968,0.36536536536536535,0.49149149149149157,0.26426426426426425,0.2222222222222222,0.27427427427427425,0.8588588588588588,0.20020020020020018,0.8268268268268268,0.8508508508508509,0.48248248248248254,0.7827827827827828,0.26926926926926925,0.5165165165165165,0.24024024024024024,0.21521521521521522,0.8898898898898899,0.43843843843843844,1
0.7097097097097097,0.948948948948949,0.2832832832832833,0.10510510510510511,0.4544544544544544,0.84984984984985,0.992992992992993,0.4094094094094094,0.07007007007007007,0.16116116116116116,0.32932932932932935,0.8588588588588588,0.6686686686686687,0.6966966966966988,0.7277277277277266,0.2802802802802803,0.6656656656656657,0.6336336336336337,0.6566566566566566,0.4074074074074074,0.1971971971971972,0.5165165165165165,0.25625625625625625,0.7767767767767768,0.31931931931931934,0.15415415415415415,0.973973973973974,0.15915915915915915,0.23723723723723725,0.20020020020020018,0.45245245245245247,0.15415415415415415,0.7147147147147147,0.044044044044044044,0.14814814814814814,0.933933933933934,0.17417417417417416,0.24724724724724725,0.35435435435435436,0.6746746746746747,0.6276276276276276,0.0990990990990991,0.6886886886886887,0.6916916916916916,1
0.955955955955956,0.975975975975976,0.3883883883883884,0.985985985985986,0.12012012012012012,0.25425425425425424,0.6906906906906907,0.7427427427427428,0.6756756756756757,0.7947947947947948,0.5045045045045046,0.9309309309309309,0.24424424424424424,0.7197197197197197,0.23223223223223222,0.14614614614614616,0.9049049049049049,0.07207207207207207,0.9019019019019019,0.97997997997998,0.1011011011011011,0.29929929929929927,0.5745745745745746,0.11811811811811812,0.7307307307307307,0.6646646646646647,0.3793793793793794,0.7247247247247247,0.0980980980980981,0.8078078078078078,0.8228228228228228,0.7397397397397397,0.2962962962962963,0.7457457457457457,0.933933933933934,0.7907907907907907,0.43843843843843844,0.5145145145145145,0.6836836836836837,0.9119119119119119,0.5595595595595596,0.21021021021021022,0.5425425425425425,0.4824824824824825,1
0.35535535535535523,0.5175175175175175,0.8638638638638638,0.6196196196196196,0.26326326326326327,0.4394394394394394,0.04504504504504504,0.17717717717717718,0.1011011011011011,0.6866866866866866,0.5895895895895896,0.47347347347347346,0.05105105105105105,0.015015015015015015,0.1091091091091091,0.8068068068068068,0.6776776776776777,0.043043043043043044,0.6456456456456456,0.6416416416416416,0.48348348348348347,0.7527527527527528,0.9119119119119119,0.5525525525525525,0.3973973973973974,0.4044044044044044,0.35535535535535534,0.23023023023023023,0.5395395395395396,0.7407407407407405,0.9469469469469469,0.14214214214214213,0.14614614614614616,0.980980980980981,0.2092092092092092,0.3033033033033033,0.3613613613613614,0.9449449449449451,0.8178178178178178,0.7147147147147147,0.05205205205205205,0.17617617617617617,0.6056056056056056,0.21921921921921922,1
0.6006006006006006,0.5985985985985985,0.013013013013013013,0.23723723723723725,0.1981981981981982,0.44344344344344344,0.5665665665665666,0.4844844844844845,0.15915915915915915,0.35735735735735735,0.0990990990990991,0.4094094094094094,0.5885885885885885,0.7647647647647647,0.9039039039039038,0.41541541541541543,0.7197197197197197,0.5675675675675675,0.5675675675675675,0.2092092092092092,0.4124124124124124,0.5495495495495496,0.26926926926926925,0.38238238238238237,0.9529529529529529,0.1891891891891892,0.4144144144144144,0.08308308308308308,0.6306306306306306,0.5775775775775776,0.14414414414414414,0.5995995995995996,0.4014014014014014,0.22922922922922923,0.3153153153153153,0.7717717717717718,0.0890890890890891,0.35135135135135137,0.43343343343343343,0.6136136136136137,0.8238238238238238,0.42742742742742806,0.3183183183183183,0.9319319319319319,1
0.5085085085085085,0.34634634634634637,0.8728728728728729,0.5065065065065065,0.3603603603603596,0.5495495495495496,0.7057057057057057,0.8538538538538538,0.8788788788788788,0.6886886886886887,0.950950950950951,0.3073073073073073,0.09509509509509509,0.7427427427427428,0.6626626626626788,0.7247247247247247,0.8188188188188188,0.38038038038038036,0.9049049049049079,0.3253253253253253,0.12012012012012012,0.3803803803803802,0.6766766766766769,0.14814814814814814,0.2872872872872873,0.3103103103103103,0.5565565565565566,0.27227227227227224,0.04904904904904905,0.6546546546546547,0.953953953953954,0.25625625625625625,0.8658658658658659,0.32332332332332336,0.1831831831831832,0.2962962962962963,0.6766766766766767,0.9019019019019019,0.9679679679679679,0.9069069069069069,0.5745745745745746,0.45045045045045046,0.6596596596596597,0.7257257257257257,1
0.4144144144144144,0.9849849849849915,0.23723723723723725,0.8288288288288288,0.6096096096096096,0.26126126126126126,0.943943943943944,0.35235235235235235,0.3363363363363363,0.5925925925925926,0.23923923923923923,0.5605605605605606,0.955955955955956,0.22922922922922923,0.43343343343343343,0.13413413413413414,0.17617617617617617,0.24024024024024024,0.5225225225225225,0.2912912912912913,0.7157157157157157,0.025025025025025023,0.3563563563563564,0.6296296296296297,0.37737737737737737,0.996996996996997,0.5505505505505506,0.7067067067067071,0.25725725725725723,0.4394394394394394,0.08408408408408408,0.8888888888888888,0.5545545545545546,0.16116116116116116,0.923923923923924,0.9749749749749749,0.7287287287287287,0.8898898898898899,0.006006006006006006,0.16416416416416416,0.26326326326326327,0.3983983983983984,0.2772772772772773,0.24224224224224225,1
0.5635635635635635,0.6126126126126126,0.4184184184184184,0.9519519519519519,0.8118118118118118,0.5345345345345345,0.5545545545545546,0.47147147147147145,0.9089089089089089,0.7417417417417418,0.7377377377377375,0.20020020020020018,0.23723723723723725,0.36036036036036023,0.4754754754754755,0.6076076076076076,0.7417417417417418,0.48648648648648674,0.9449449449449453,0.2872872872872873,0.8528528528528528,0.9239239239239239,0.6076076076076076,0.056056056056056056,0.07707707707707707,0.6516516516516516,0.3563563563563564,0.8088088088088088,0.6856856856856857,0.21521521521521522,0.6316316316316316,0.6016016016016016,0.5105105105105104,0.48648648648648657,0.7657657657657657,0.13013013013013014,0.7097097097097097,0.25425425425425424,0.2832832832832833,0.5105105105105106,0.3993993993993994,0.7567567567567568,0.11911911911911911,0.08808808808808809,1
0.8808808808808809,0.9149149149149143,0.6936936936936937,0.9249249249249251,0.2772772772772773,0.3103103103103103,0.5035035035035035,0.9719719719719719,0.8908908908908909,0.7577577577577573,0.7997997997997998,0.1971971971971972,0.11711711711711711,0.4974974974974975,0.4364364364364364,0.3063063063063063,0.9379379379379379,0.2702702702702703,0.5735735735735735,0.8708708708708709,0.055055055055055056,0.24224224224224225,0.6196196196196196,0.05905905905905906,0.17217217217217218,0.6226226226226226,0.35835835835835833,0.3733733733733734,0.044044044044044044,0.9249249249249251,0.8418418418418419,0.7767767767767768,0.1031031031031031,0.5805805805805806,0.7067067067067067,0.23023023023023023,0.5875875875875876,0.24624624624624628,0.4094094094094094,0.92992992992993,0.5545545545545546,0.40540540540540543,0.8738738738738738,0.6926926926926927,0
0.8188188188188188,0.1931931931931932,0.6456456456456456,0.757757757757757,0.15915915915915915,0.46346346346346345,0.8058058058058059,0.9079079079079079,0.5465465465465466,0.5455455455455456,0.7547547547547547,0.5025025025025025,0.15215215215215216,0.6696696696696697,0.8358358358358359,0.12812812812812813,0.9419419419419419,0.15815815815815815,0.6756756756756757,0.6046046046046046,0.037037037037037035,0.24124124124124124,0.8648648648649201,0.5675675675675675,0.5205205205205206,0.4904904904904905,0.3703703703703698,0.5335335335335335,0.04004004004004004,0.6926926926926927,0.965965965965966,0.5795795795795796,0.009009009009009009,0.9249249249249254,0.3783783783783784,0.40540540540540543,0.15515515515515516,0.04104104104104104,0.8958958958958959,0.9729729729729729,0.38738738738738737,0.24724724724724725,0.7897897897897898,0.33433433433433435,1
0.25625625625625625,0.43843843843843844,0.017017017017017015,0.09009009009009009,0.25425425425425424,0.964964964964965,0.6196196196196196,0.32732732732732733,0.15315315315315314,0.2722722722722723,0.11811811811811812,0.2272272272272272,0.8568568568568569,0.7567567567567568,0.5235235235235235,0.3793793793793794,0.7077077077077077,0.18618618618618618,0.2802802802802803,0.6366366366366366,0.6746746746746747,0.978978978978979,0.17117117117117117,0.7817817817817818,0.988988988988989,0.1971971971971972,0.24824824824824826,0.02102102102102102,0.4774774774774774,0.6446446446446447,0.1111111111111111,0.3013013013013013,0.3763763763763764,0.4164164164164164,0.04204204204204204,0.8368368368368369,0.03403403403403403,0.6406406406406406,0.32732732732732733,0.6456456456456456,0.8188188188188188,0.4894894894894895,0.2652652652652653,0.8368368368368369,1
0.5925925925925926,0.3303303303303302,0.43343343343343343,0.8438438438438438,0.035035035035035036,0.5225225225225225,0.15715715715715717,0.16216216216216217,0.029029029029029027,0.8828828828828829,0.4214214214214214,0.5555555555555556,0.04804804804804805,0.17417417417417416,0.08408408408408416,0.4224224224224224,0.8358358358358359,0.23023023023023023,0.5815815815815816,0.8028028028028028,0.08608608608608609,0.18218218218218218,0.8868868868868869,0.6396396396396397,0.9169169169169169,0.4174174174174174,0.11911911911911911,0.44044044044044045,0.23923923923923923,0.6866866866866866,0.8858858858858859,0.4274274274274309,0.040040040040040026,0.968968968968969,0.5295295295295295,0.6716716716716716,0.1881881881881882,0.8768768768768769,0.8408408408408409,0.7667667667667668,0.27127127127127126,0.32232232232232233,0.8328328328328328,0.13413413413413414,1
0.2772772772772773,0.2752752752752753,0.30430430430430433,0.001001001001001001,0.958958958958959,0.0940940940940941,0.9419419419419419,0.09009009009009009,0.34734734734734735,0.5775775775775776,0.24424424424424424,0.5585585585585585,0.7757757757757757,0.08008008008008008,0.7097097097097097,0.8228228228228228,0.13513513513513514,0.996996996996997,0.26426426426426425,0.01901901901901902,0.8648648648648649,0.904904904904905,0.1891891891891892,0.6426426426426426,0.24224224224224225,0.6706706706706651,0.8348348348348348,0.6466466466466472,0.8138138138138138,0.008008008008008008,0.07407407407407407,0.43343343343343343,0.988988988988989,0.12412412412412413,0.4954954954954955,0.4794794794794795,0.17917917917917933,0.4034034034034034,0.3993993993993994,0.16816816816816815,0.9279279279279279,0.14214214214214213,0.4544544544544544,0.9229229229229229,1
0.3233233233233235,0.36036036036036023,0.5245245245245245,0.983983983983984,0.9239239239239239,0.0890890890890891,0.5045045045045045,0.5515515515515516,0.8198198198198198,0.9379379379379378,0.5715715715715716,0.7387387387387387,0.7637637637637638,0.666666666666669,0.6746746746746747,0.5215215215215215,0.4794794794794795,0.6426426426426426,0.34134134134134136,0.3163163163163163,0.7027027027027027,0.18018018018018014,0.4904904904904905,0.1751751751751751,0.5125125125125125,0.8768768768768769,0.24524524524524524,0.7177177177177178,0.7437437437437437,0.35935935935935936,0.2132132132132132,0.7127127127127127,0.5445445445445446,0.45145145145145144,0.8308308308308309,0.27927927927927926,0.7977977977977976,0.6916916916916916,0.11911911911911911,0.1851851851851851,0.29429429429429427,0.7877877877877683,0.11211211211211211,0.3073073073073073,1
0.8458458458458459,0.8098098098098098,0.5935935935935935,0.5775775775775776,0.36436436436436437,0.08408408408408408,0.5615615615615616,0.6556556556556556,0.3263263263263263,0.5275275275275275,0.3213213213213213,0.036036036036036036,0.5245245245245245,0.14014014014014015,0.6536536536536537,0.46046046046046046,0.7587587587587588,0.04604604604604605,0.7837837837837838,0.02702702702702703,0.4984984984984985,0.6646646646646647,0.7157157157157157,0.6996996996996997,0.5185185185185185,0.45645645645645644,0.43343343343343343,0.6626626626626626,0.24124124124124127,0.6076076076076076,0.7477477477477252,0.7037037037037037,0.07407407407407407,0.8768768768768769,0.5975975975975976,0.7887887887887888,0.12612612612612614,0.023023023023023025,0.8448448448448448,0.8618618618618619,0.3683683683683684,0.04604604604604605,0.2012012012012012,0.5035035035035035,1
0.3103103103103103,0.7747747747747747,0.6046046046046046,0.7347347347347347,0.5825825825825826,0.974974974974975,0.72072072072072,0.3103103103103103,0.04204204204204204,0.36236236236236236,0.3023023023023023,0.8468468468468469,0.8058058058058059,0.46046046046046046,0.12312312312312315,0.7527527527527528,0.10810810810810811,0.47347347347347346,0.46746746746746715,0.35435435435435436,0.6286286286286287,0.044044044044044044,0.6886886886886887,0.6186186186186187,0.28928928928928926,0.5245245245245245,0.7917917917917918,0.6736736736736737,0.7557557557557557,0.6026026026026026,0.3713713713713714,0.5465465465465466,0.6126126126126126,0.6456456456456456,0.28128128128128127,0.5645645645645646,0.8208208208208209,0.3963963963963964,0.25725725725725723,0.07507507507507508,0.2022022022022022,0.8138138138138138,0.16516516516516516,0.44744744744744713,1
0.44544544544544545,0.44544544544544545,0.8308308308308309,0.9329329329329329,0.8608608608608609,0.8078078078078077,0.23623623623623624,0.48348348348348347,0.14214214214214213,0.4934934934934935,0.7187187187187187,0.050050050050050046,0.5285285285285285,0.04704704704704705,0.33233233233233234,0.963963963963964,0.017017017017017015,0.7817817817817818,0.28128128128128127,0.24824824824824826,0.8658658658658659,0.1841841841841842,0.7067067067067131,0.2112112112112112,0.037037037037037035,0.4994994994994995,0.6486486486486487,0.8358358358358359,0.6516516516516516,0.23823823823823823,0.6616616616616616,0.8288288288288288,0.9359359359359359,0.7787787787787788,0.6446446446446447,0.3733733733733734,0.9749749749749748,0.6736736736736737,0.4474474474474474,0.07707707707707707,0.6536536536536537,0.8468468468468469,0.05105105105105105,0.49749749749749744,1
0.6716716716716716,0.6506506506506485,0.7427427427427428,0.5225225225225225,0.13213213213213212,0.004004004004004004,0.3763763763763764,0.26426426426426425,0.2552552552552553,0.6686686686686687,0.5205205205205206,0.3883883883883884,0.29429429429429427,0.1941941941941942,0.8328328328328328,0.43043043043043044,0.35435435435435436,0.29929929929929944,0.48148148148148145,0.16016016016016016,0.2992992992992993,0.6356356356356356,0.44344344344344344,0.05405405405405406,0.6866866866866871,0.7347347347347347,0.8198198198198198,0.5785785785785785,0.16016016016016016,0.33533533533533516,0.9089089089089089,0.10710710710710711,0.7827827827827828,0.706706706706707,0.8088088088088088,0.6066066066066066,0.44044044044044045,0.6996996996996997,0.9209209209209209,0.5695695695695696,0.38538538538538536,0.45645645645645644,0.8408408408408409,0.15915915915915915,1
0.7277277277277275,0.5395395395395398,0.6266266266266266,0.6766766766766766,0.34434434434434436,0.36036036036036034,0.7957957957957961,0.2162162162162163,0.28128128128128127,0.998998998998999,0.6916916916916916,0.2522522522522523,0.16016016016016016,0.5165165165165165,0.8608608608608609,0.21421421421421422,0.9079079079079074,0.02702702702702703,0.6156156156156156,0.11211211211211211,0.17217217217217218,0.26626626626626626,0.6176176176176176,0.38538538538538514,0.9829829829829831,0.8048048048048048,0.23423423423423423,0.49149149149149146,0.35135135135135137,0.5025025025025025,0.7487487487487487,0.22922922922922923,0.25225225225225223,0.8748748748748745,0.6476476476476476,0.6266266266266266,0.10510510510510511,0.44844844844844844,0.5235235235235235,0.7237237237237237,0.17417417417417416,0.08808808808808809,0.726726726726727,0.16716716716716717,1
0.8548548548548548,0.7047047047047047,0.33433433433433435,0.4954954954954955,0.24324324324324395,0.12112112112112113,0.45245245245245247,0.8988988988988988,0.9579579579579569,0.795795795795796,0.5545545545545546,0.7627627627627628,0.06506506506506507,0.3183183183183183,0.5525525525525525,0.4144144144144144,0.9189189189189191,0.037037037037037035,0.8038038038038038,0.91991991991992,0.5115115115115115,0.8748748748748749,0.5445445445445445,0.22322322322322322,0.7037037037037037,0.7487487487487487,0.01901901901901902,0.3003003003003003,0.2022022022022022,0.8898898898898899,0.716716716716717,0.6496496496496497,0.18118118118118118,0.5135135135135135,0.6106106106106106,0.4544544544544544,0.13313313313313313,0.7677677677677673,0.928928928928929,0.98998998998999,0.6476476476476476,0.18618618618618618,0.23123123123123132,0.8098098098098098,1
0.6356356356356356,0.9229229229229229,0.9229229229229229,0.8358358358358359,0.7867867867867868,0.5015015015015015,0.2112112112112112,0.4774774774774775,0.7127127127127127,0.6896896896896897,0.4694694694694695,0.9349349349349348,0.958958958958959,0.6726726726726727,0.7917917917917918,0.5345345345345345,0.22022022022022023,0.45345345345345345,0.34934934934934936,0.025025025025025023,0.5255255255255256,0.6156156156156156,0.4124124124124124,0.31931931931931934,0.6876876876876877,0.6176176176176176,0.7307307307307307,0.8728728728728729,0.7947947947947948,0.4914914914914915,0.3863863863863864,0.34034034034034033,0.5275275275275275,0.5625625625625625,0.7017017017017017,0.1881881881881882,0.7017017017017017,0.9059059059059059,0.31431431431431434,0.17317317317317318,0.0960960960960961,0.8648648648648649,0.23223223223223222,0.30930930930930933,1
0.7637637637637638,0.2902902902902903,0.978978978978979,0.5585585585585585,0.9469469469469469,0.28428428428428426,0.9219219219219219,0.2012012012012012,0.7897897897897898,0.7307307307307307,0.5285285285285285,0.09309309309309309,0.2832832832832833,0.13013013013013014,0.5245245245245245,0.8948948948948946,0.7357357357357357,0.9569569569569569,0.9579579579579578,0.9099099099099099,0.5045045045045046,0.934934934934918,0.8258258258258259,0.031031031031031032,0.15715715715715717,0.33233233233233234,0.6096096096096096,0.8278278278278278,0.8878878878878879,0.023023023023023025,0.970970970970971,0.23423423423423423,0.9669669669669669,0.6586586586586587,0.06806806806806806,0.04204204204204204,0.7177177177177176,0.9619619619619619,0.6516516516516516,0.2682682682682683,0.003003003003003003,0.993993993993994,0.08508508508508508,0.25625625625625625,1
0.2552552552552553,0.026026026026026026,0.3103103103103103,0.024024024024024024,0.7307307307307306,0.988988988988989,0.8688688688688688,0.9309309309309309,0.8878878878878879,0.044044044044044044,0.3003003003003003,0.6726726726726727,0.8678678678678678,0.7507507507507507,0.4124124124124124,0.6176176176176176,0.6116116116116116,0.8658658658658659,0.24124124124124133,0.44844844844844844,0.9209209209209209,0.5085085085085085,0.33433433433433435,0.6476476476476476,0.12712712712712712,0.33633633633633664,0.5865865865865866,0.5895895895895896,0.5035035035035035,0.7647647647647647,0.1041041041041041,0.918918918918919,0.3003003003003003,0.23223223223223222,0.24524524524524524,0.21421421421421422,0.7187187187187187,0.8818818818818819,0.43043043043043044,0.3913913913913914,0.9289289289289289,0.5025025025025025,0.7857857857857857,0.998998998998999,1
0.9769769769769769,0.8798798798798799,0.5675675675675675,0.6486486486486487,0.029029029029029027,0.13913913913913914,0.17017017017017,0.45745745745745736,0.20520520520520522,0.4724724724724726,0.3763763763763764,0.17917917917917922,0.4954954954954955,0.2602602602602603,0.7887887887887888,0.21621621621621623,0.7057057057057057,0.03803803803803804,0.8868868868868869,0.45645645645645644,0.41541541541541543,0.34534534534534495,0.4134134134134134,0.42542542542542544,0.8978978978978959,0.24524524524524524,0.6286286286286287,0.5805805805805806,0.4224224224224224,0.7727727727727728,0.7997997997997998,0.4894894894894895,0.15915915915915915,0.4794794794794795,0.958958958958959,0.92992992992993,0.4954954954954955,0.4774774774774775,0.7647647647647647,0.716716716716722,0.3923923923923924,0.1891891891891892,0.8698698698698699,0.057057057057057055,1
0.9219219219219219,0.1841841841841842,0.5445445445445446,0.23023023023023023,0.12612612612612611,0.40040040040040037,0.42042042042042044,0.9229229229229229,0.9619619619619619,0.3063063063063063,0.7737737737737738,0.98998998998999,0.02002002002002002,0.26626626626626626,0.48848848848848847,0.5125125125125125,0.97997997997998,0.3733733733733734,0.9819819819819819,0.9469469469469469,0.01701701701701704,0.8038038038038038,0.5885885885885885,0.16016016016016016,0.3883883883883884,0.22622622622622643,0.2702702702702703,0.5105105105105103,0.0960960960960961,0.6336336336336337,0.990990990990991,0.8848848848848861,0.26126126126126126,0.8308308308308309,0.2802802802802803,0.25725725725725723,0.2702702702702703,0.016016016016016016,0.9349349349349343,1.0,0.7227227227227228,0.26126126126126126,0.8588588588588588,0.8728728728728729,1
0.06606606606606606,0.06506506506506507,0.34734734734734735,0.7047047047047047,0.998998998998999,0.25125125125125125,0.9089089089089089,0.14514514514514515,0.8868868868868869,0.978978978978979,0.6336336336336337,0.997997997997998,0.5655655655655656,0.6356356356356356,0.37237237237237236,0.9259259259259259,0.7577577577577572,0.7897897897897898,0.5315315315315315,0.4144144144144144,0.7997997997997998,0.45545545545545546,0.7917917917917918,0.3003003003003003,0.15915915915915915,0.26226226226226224,0.5465465465465466,0.8368368368368369,0.943943943943944,0.0890890890890891,0.21521521521521522,0.6296296296296297,0.6196196196196196,0.9579579579579579,0.47047047047047047,0.07207207207207207,0.4854854854854855,0.6866866866866869,0.3883883883883884,0.25825825825825827,0.6246246246246246,0.5295295295295295,0.04004004004004002,0.4944944944944945,1
0.3013013013013013,0.1041041041041041,0.8998998998998999,0.25325325325325326,0.7527527527527528,0.6976976976976972,0.5345345345345345,0.2652652652652653,0.7187187187187187,0.9169169169169169,0.452452452452453,0.2962962962962963,0.8918918918918919,0.11311311311311312,0.8858858858858859,0.9669669669669669,0.24024024024024024,0.8978978978978962,0.9259259259259259,0.8108108108108109,0.6216216216216216,0.037037037037037035,0.988988988988989,0.2222222222222222,0.30930930930930933,0.45845845845845845,0.6806806806806807,0.8748748748748748,0.46346346346346345,0.15115115115115116,0.5105105105105106,0.8628628628628628,0.6426426426426426,0.5755755755755756,0.4014014014014014,0.28128128128128127,0.8288288288288288,0.5815815815815816,0.6376376376376376,0.055055055055055056,0.12512512512512514,0.95995995995996,0.011011011011011011,0.044044044044044044,1
0.8488488488488488,0.8118118118118118,0.8088088088088088,0.37237237237237236,0.2782782782782783,0.47847847847847846,0.17517517517517517,0.988988988988989,0.978978978978979,0.5075075075075075,0.6876876876876875,0.8278278278278276,0.47647647647647645,0.0980980980980981,0.7127127127127127,0.3153153153153153,0.5035035035035035,0.33233233233233234,0.14014014014014015,0.016016016016016016,0.2182182182182182,0.6216216216216216,0.3403403403403402,0.1041041041041041,0.45845845845845845,0.980980980980981,0.09009009009009009,0.15115115115115116,0.26326326326326327,0.8928928928928929,0.5055055055055049,0.4524524524524525,0.17617617617617617,0.1881881881881882,0.8018018018018018,0.3213213213213213,0.4994994994994995,0.5175175175175175,0.6296296296296297,0.706706706706708,0.45945945945945954,0.8238238238238238,0.44144144144144143,0.36436436436436437,1
0.8388388388388388,0.19019019019019015,0.7027027027027027,0.7167167167167168,0.1881881881881882,0.22822822822822822,0.7657657657657657,0.9129129129129129,0.14714714714714713,0.8688688688688688,0.9569569569569569,0.5785785785785785,0.05305305305305305,0.34634634634634637,0.9069069069069069,0.32832832832832837,0.8738738738738738,0.2962962962962963,0.5395395395395399,0.24424424424424424,0.3213213213213213,0.5775775775775776,0.8038038038038038,0.044044044044044044,0.25625625625625625,0.9229229229229229,0.3663663663663664,0.36436436436436437,0.24424424424424424,0.6346346346346347,0.9749749749749748,0.26226226226226224,0.05105105105105105,0.8378378378378377,0.45645645645645644,0.0890890890890891,0.4134134134134134,0.8268268268268268,0.6276276276276276,0.7057057057057057,0.6166166166166166,0.64064064064064,0.9209209209209209,0.18518518518518517,1
0.3383383383383383,0.8248248248248248,0.92992992992993,0.6736736736736737,0.6416416416416416,0.8458458458458459,0.23923923923923923,0.8348348348348348,0.008008008008008008,0.16016016016016013,0.6136136136136137,0.988988988988989,0.995995995995996,0.10810810810810811,0.8008008008008007,0.8238238238238238,0.0,0.5245245245245245,0.40540540540540543,0.9309309309309309,0.05205205205205205,0.04704704704704705,0.3663663663663664,0.7377377377377377,0.24724724724724725,0.884884884884885,0.963963963963964,0.5825825825825826,0.8588588588588588,0.2092092092092092,0.5885885885885885,0.36236236236236236,0.93993993993994,0.34034034034034033,0.4044044044044044,0.5675675675675675,0.973973973973974,0.8108108108108109,0.5725725725725725,0.03303303303303303,0.043043043043043044,0.9169169169169169,0.38738738738738737,0.6096096096096096,1
0.5825825825825826,0.6916916916916916,0.6756756756756757,0.8008008008008007,0.6976976976976977,0.2272272272272272,0.2982982982982983,0.5685685685685685,0.44844844844844844,0.9879879879879879,0.7837837837837838,0.9669669669669669,0.2072072072072072,0.7467467467467468,0.3943943943943944,0.6576576576576576,0.7827827827827828,0.04804804804804805,0.5345345345345345,0.4264264264264264,0.17017017017017017,0.7627627627627628,0.6326326326326326,0.8528528528528528,0.4994994994994995,0.3783783783783784,0.2822822822822823,0.4194194194194194,0.5315315315315315,0.4364364364364364,0.8088088088088088,0.04504504504504504,0.24224224224224225,0.8668668668668669,0.6886886886886887,0.3933933933933934,0.10010010010010009,0.22422422422422422,0.970970970970971,0.9319319319319319,0.3663663663663664,0.031031031031031032,0.2182182182182182,0.18118118118118118,1
0.5665665665665666,0.8618618618618619,0.5655655655655656,0.5375375375375375,0.4064064064064064,0.7127127127127127,0.7007007007006966,0.17617617617617617,0.7527527527527528,0.12412412412412413,0.04504504504504504,0.6056056056056056,0.1041041041041041,0.16116116116116116,0.10010010010010009,0.07507507507507508,0.5555555555555556,0.8938938938938938,0.1941941941941942,0.04704704704704705,0.5955955955955956,0.6126126126126126,0.4344344344344344,0.8678678678678677,0.2862862862862863,0.5115115115115115,0.4034034034034034,0.03403403403403403,0.7447447447447447,0.5045045045045045,0.6986986986986987,0.11611611611611611,0.19019019019019018,0.9279279279279279,0.4294294294294294,0.2832832832832833,0.031031031031031032,0.02002002002002002,0.7847847847847848,0.5985985985986003,0.15415415415415415,0.6966966966966968,0.4374374374374373,0.07507507507507508,0
0.6076076076076076,0.2082082082082082,0.11411411411411411,0.2272272272272272,0.8148148148148148,0.17617617617617617,0.04604604604604605,0.5795795795795796,0.6646646646646647,0.13713713713713713,0.6766766766766766,0.6086086086086087,0.8268268268268268,0.8218218218218218,0.943943943943944,0.3563563563563564,0.4184184184184184,0.8778778778778779,0.15115115115115116,0.33933933933933935,0.9069069069069069,0.5915915915915916,0.15015015015015015,0.9619619619619619,0.36036036036036034,0.35035035035035017,0.17617617617617617,0.5995995995995996,0.3073073073073073,0.2922922922922923,0.14914914914914915,0.980980980980981,0.6956956956956957,0.012012012012012012,0.5535535535535535,0.6006006006006006,0.8968968968968969,0.16616616616616617,0.015015015015015015,0.3893893893893894,0.6336336336336337,0.4744744744744745,0.8088088088088088,0.8798798798798799,1
0.6796796796796797,0.8968968968968969,0.6376376376376376,0.38738738738738737,0.2732732732732733,0.9109109109109109,0.9039039039039038,0.5015015015015015,0.3803803803803802,0.7617617617617618,0.25625625625625625,0.5405405405405406,0.22522522522522523,0.003003003003003003,0.3753753753753724,0.47247247247247254,0.8628628628628628,0.43043043043043044,0.7737737737737738,0.9629629629629629,0.14714714714714713,0.0980980980980981,0.6206206206206206,0.21521521521521522,0.8818818818818819,0.4264264264264264,0.3933933933933934,0.04504504504504504,0.4874874874874859,0.7347347347347347,0.37737737737737737,0.3843843843843844,0.06806806806806806,0.6286286286286287,0.2882882882882883,0.8608608608608609,0.013013013013013013,0.6596596596596597,0.5035035035035035,0.7817817817817818,0.5365365365365365,0.06006006006006006,0.32232232232232233,0.5865865865865866,1
0.9669669669669669,0.8658658658658659,0.33533533533533527,0.8228228228228228,0.08608608608608609,0.28928928928928926,0.8938938938938938,0.7897897897897898,0.8278278278278276,0.3933933933933934,0.3013013013013013,0.26126126126126126,0.4754754754754755,0.6646646646646647,0.7737737737737738,0.06906906906906907,0.6726726726726728,0.3483483483483483,0.8198198198198198,0.25125125125125125,0.0,0.2132132132132132,0.27627627627627627,0.12312312312312312,0.8118118118118118,0.36736736736736736,0.8588588588588588,0.9729729729729729,0.029029029029029027,0.25425425425425424,0.7907907907907907,0.9569569569569569,0.6896896896896897,0.5905905905905906,0.9819819819819819,0.997997997997998,0.3123123123123123,0.5235235235235235,0.6926926926926927,0.8878878878878878,0.9669669669669669,0.24324324324324326,0.6616616616616616,0.7417417417417418,1
